os_id,ppp_id
19539,312558
19539,312558
19539,312558
19539,312558
19539,312558
19539,312558
19539,312558
19539,312558
19539,312558
19539,312558
19539,312558
